ticker,date,close
whl-za,12/29/2006,18
whl-za,1/2/2007,17.93
whl-za,1/3/2007,17.7
whl-za,1/4/2007,17.59
whl-za,1/5/2007,17.6
whl-za,1/8/2007,17.7
whl-za,1/9/2007,18
whl-za,1/10/2007,18
whl-za,1/11/2007,18.05
whl-za,1/12/2007,18.25
whl-za,1/15/2007,18.83
whl-za,1/16/2007,19.3
whl-za,1/17/2007,20.15
whl-za,1/18/2007,20.07
whl-za,1/19/2007,20.15
whl-za,1/22/2007,20.24
whl-za,1/23/2007,19.9
whl-za,1/24/2007,19.9
whl-za,1/25/2007,19.85
whl-za,1/26/2007,19.9
whl-za,1/29/2007,19.9
whl-za,1/30/2007,19.94
whl-za,1/31/2007,20.1
whl-za,2/1/2007,20.2
whl-za,2/2/2007,20.15
whl-za,2/5/2007,20.06
whl-za,2/6/2007,20.1
whl-za,2/7/2007,20
whl-za,2/8/2007,19.94
whl-za,2/9/2007,20
whl-za,2/12/2007,20.37
whl-za,2/13/2007,20.51
whl-za,2/14/2007,20.65
whl-za,2/15/2007,20.3
whl-za,2/16/2007,20.99
whl-za,2/19/2007,20.35
whl-za,2/20/2007,20.18
whl-za,2/21/2007,20.48
whl-za,2/22/2007,20.5
whl-za,2/23/2007,20.75
whl-za,2/26/2007,20.59
whl-za,2/27/2007,20.31
whl-za,2/28/2007,20.36
whl-za,3/1/2007,19.8
whl-za,3/2/2007,20.35
whl-za,3/5/2007,19.55
whl-za,3/6/2007,19.31
whl-za,3/7/2007,19.73
whl-za,3/8/2007,19.4
whl-za,3/9/2007,19.6
whl-za,3/12/2007,20.17
whl-za,3/13/2007,19.95
whl-za,3/14/2007,19.77
whl-za,3/15/2007,20
whl-za,3/16/2007,19.4
whl-za,3/19/2007,20.4
whl-za,3/20/2007,20.63
whl-za,3/22/2007,20.5
whl-za,3/23/2007,20.6
whl-za,3/26/2007,21
whl-za,3/27/2007,21.3
whl-za,3/28/2007,20.77
whl-za,3/29/2007,21.49
whl-za,3/30/2007,21.9
whl-za,4/2/2007,21.9
whl-za,4/3/2007,22.21
whl-za,4/4/2007,21.55
whl-za,4/5/2007,21.35
whl-za,4/10/2007,21.76
whl-za,4/11/2007,21.75
whl-za,4/12/2007,21.74
whl-za,4/13/2007,22
whl-za,4/16/2007,22.19
whl-za,4/17/2007,22.05
whl-za,4/18/2007,22.24
whl-za,4/19/2007,21.9
whl-za,4/20/2007,22.05
whl-za,4/23/2007,22.35
whl-za,4/24/2007,22.8
whl-za,4/25/2007,23.6
whl-za,4/26/2007,23.6
whl-za,4/30/2007,23.88
whl-za,5/2/2007,24.09
whl-za,5/3/2007,24.2
whl-za,5/4/2007,24.7
whl-za,5/7/2007,24.8
whl-za,5/8/2007,24.33
whl-za,5/9/2007,24.3
whl-za,5/10/2007,24.15
whl-za,5/11/2007,24.1
whl-za,5/14/2007,23.36
whl-za,5/15/2007,23.4
whl-za,5/16/2007,23.1
whl-za,5/17/2007,23.2
whl-za,5/18/2007,23.18
whl-za,5/21/2007,23
whl-za,5/22/2007,23.05
whl-za,5/23/2007,23.5
whl-za,5/24/2007,23.5
whl-za,5/25/2007,23.3
whl-za,5/28/2007,23.3
whl-za,5/29/2007,23.1
whl-za,5/30/2007,22.65
whl-za,5/31/2007,22.23
whl-za,6/1/2007,22.3
whl-za,6/4/2007,21.51
whl-za,6/5/2007,21.35
whl-za,6/6/2007,20.71
whl-za,6/7/2007,21.05
whl-za,6/8/2007,21
whl-za,6/11/2007,21.2
