ticker,date,close
kap-za,12/29/2006,4.4
kap-za,1/2/2007,4.4
kap-za,1/3/2007,4.4
kap-za,1/4/2007,4.45
kap-za,1/5/2007,4.7
kap-za,1/8/2007,4.5
kap-za,1/9/2007,4.6
kap-za,1/10/2007,4.5
kap-za,1/11/2007,4.6
kap-za,1/12/2007,4.6
kap-za,1/15/2007,4.65
kap-za,1/16/2007,4.69
kap-za,1/17/2007,4.7
kap-za,1/18/2007,4.78
kap-za,1/19/2007,4.88
kap-za,1/22/2007,4.9
kap-za,1/23/2007,4.94
kap-za,1/24/2007,4.9
kap-za,1/25/2007,4.9
kap-za,1/26/2007,4.85
kap-za,1/29/2007,4.85
kap-za,1/30/2007,4.84
kap-za,1/31/2007,4.81
kap-za,2/1/2007,4.76
kap-za,2/2/2007,4.8
kap-za,2/5/2007,4.8
kap-za,2/6/2007,4.74
kap-za,2/7/2007,4.7
kap-za,2/8/2007,4.71
kap-za,2/9/2007,4.7
kap-za,2/12/2007,4.61
kap-za,2/13/2007,4.7
kap-za,2/14/2007,4.68
kap-za,2/15/2007,4.6
kap-za,2/16/2007,4.6
kap-za,2/19/2007,4.62
kap-za,2/20/2007,4.65
kap-za,2/21/2007,4.6
kap-za,2/22/2007,4.66
kap-za,2/23/2007,4.7
kap-za,2/26/2007,4.8
kap-za,2/27/2007,4.69
kap-za,2/28/2007,4.55
kap-za,3/1/2007,4.56
kap-za,3/2/2007,4.58
kap-za,3/5/2007,4.45
kap-za,3/6/2007,4.08
kap-za,3/7/2007,4
kap-za,3/8/2007,3.94
kap-za,3/9/2007,4
kap-za,3/12/2007,3.9
kap-za,3/13/2007,3.9
kap-za,3/14/2007,3.75
kap-za,3/15/2007,3.75
kap-za,3/16/2007,3.83
kap-za,3/19/2007,3.83
kap-za,3/20/2007,3.85
kap-za,3/22/2007,3.85
kap-za,3/23/2007,3.85
kap-za,3/26/2007,3.78
kap-za,3/27/2007,3.8
kap-za,3/28/2007,3.75
kap-za,3/29/2007,3.8
kap-za,3/30/2007,3.85
kap-za,4/2/2007,3.95
kap-za,4/3/2007,4
kap-za,4/4/2007,3.95
kap-za,4/5/2007,3.99
kap-za,4/10/2007,3.96
kap-za,4/11/2007,4
kap-za,4/12/2007,3.99
kap-za,4/13/2007,4
kap-za,4/16/2007,4
kap-za,4/17/2007,4.1
