ticker,date,close
sol-za,12/29/2006,258.79
sol-za,1/2/2007,259.5
sol-za,1/3/2007,249.35
sol-za,1/4/2007,241.4
sol-za,1/5/2007,239
sol-za,1/8/2007,238.9
sol-za,1/9/2007,233.95
sol-za,1/10/2007,230.97
sol-za,1/11/2007,230
sol-za,1/12/2007,229.01
sol-za,1/15/2007,232.9
sol-za,1/16/2007,228.55
sol-za,1/17/2007,223.9
sol-za,1/18/2007,231.85
sol-za,1/19/2007,227.01
sol-za,1/22/2007,230.8
sol-za,1/23/2007,231.99
sol-za,1/24/2007,241.99
sol-za,1/25/2007,245.15
sol-za,1/26/2007,243.2
sol-za,1/29/2007,242.95
sol-za,1/30/2007,245
sol-za,1/31/2007,245.45
sol-za,2/1/2007,245.8
sol-za,2/2/2007,246.7
sol-za,2/5/2007,249
sol-za,2/6/2007,251.99
sol-za,2/7/2007,247
sol-za,2/8/2007,241.75
sol-za,2/9/2007,244.25
sol-za,2/12/2007,245
sol-za,2/13/2007,248.5
sol-za,2/14/2007,251.1
sol-za,2/15/2007,252.5
sol-za,2/16/2007,251.5
sol-za,2/19/2007,255.9
sol-za,2/20/2007,254
sol-za,2/21/2007,250.8
sol-za,2/22/2007,251.25
sol-za,2/23/2007,250.1
sol-za,2/26/2007,245.5
sol-za,2/27/2007,233.01
sol-za,2/28/2007,233
sol-za,3/1/2007,228
sol-za,3/2/2007,230
sol-za,3/5/2007,221
sol-za,3/6/2007,222.5
sol-za,3/7/2007,219.99
sol-za,3/8/2007,225
sol-za,3/9/2007,224
sol-za,3/12/2007,223
sol-za,3/13/2007,222.7
sol-za,3/14/2007,216
sol-za,3/15/2007,216.5
sol-za,3/16/2007,215
sol-za,3/19/2007,215
sol-za,3/20/2007,218
sol-za,3/22/2007,222
sol-za,3/23/2007,236
sol-za,3/26/2007,235.5
sol-za,3/27/2007,239
sol-za,3/28/2007,246
sol-za,3/29/2007,248
sol-za,3/30/2007,242.05
sol-za,4/2/2007,240
sol-za,4/3/2007,233
sol-za,4/4/2007,235
sol-za,4/5/2007,235.01
sol-za,4/10/2007,238.5
sol-za,4/11/2007,240.55
sol-za,4/12/2007,243.3
sol-za,4/13/2007,246.99
sol-za,4/16/2007,246.51
sol-za,4/17/2007,246.25
sol-za,4/18/2007,244.5
sol-za,4/19/2007,244.5
sol-za,4/20/2007,246
sol-za,4/23/2007,245.3
sol-za,4/24/2007,245.5
sol-za,4/25/2007,245.5
sol-za,4/26/2007,244
sol-za,4/30/2007,244.11
sol-za,5/2/2007,247.3
sol-za,5/3/2007,255.2
sol-za,5/4/2007,256.5
sol-za,5/7/2007,252.69
sol-za,5/8/2007,252.8
sol-za,5/9/2007,254.99
sol-za,5/10/2007,256.1
sol-za,5/11/2007,259.4
sol-za,5/14/2007,259.1
sol-za,5/15/2007,260.2
sol-za,5/16/2007,266.05
sol-za,5/17/2007,266.1
sol-za,5/18/2007,276
sol-za,5/21/2007,276.1
sol-za,5/22/2007,261.01
sol-za,5/23/2007,263
sol-za,5/24/2007,263
sol-za,5/25/2007,260.15
sol-za,5/28/2007,257
sol-za,5/29/2007,258
sol-za,5/30/2007,260.3
sol-za,5/31/2007,257.06
sol-za,6/1/2007,259
sol-za,6/4/2007,255.55
sol-za,6/5/2007,253.5
sol-za,6/6/2007,252
sol-za,6/7/2007,250.75
sol-za,6/8/2007,245.5
sol-za,6/11/2007,250.01
sol-za,6/12/2007,250
sol-za,6/13/2007,247.9
sol-za,6/14/2007,256.5
sol-za,6/15/2007,265
sol-za,6/18/2007,269.95
sol-za,6/19/2007,268.05
sol-za,6/20/2007,268
sol-za,6/21/2007,267.5
sol-za,6/22/2007,265.25
sol-za,6/25/2007,266
sol-za,6/26/2007,261.02
sol-za,6/27/2007,258.99
sol-za,6/28/2007,260.5
sol-za,6/29/2007,266
sol-za,7/2/2007,267.15
sol-za,7/3/2007,268.26
sol-za,7/4/2007,267.5
sol-za,7/5/2007,259.49
sol-za,7/6/2007,263
sol-za,7/9/2007,260.51
sol-za,7/10/2007,262
sol-za,7/11/2007,273.99
sol-za,7/12/2007,278
sol-za,7/13/2007,284
sol-za,7/16/2007,282.5
sol-za,7/17/2007,278.5
sol-za,7/18/2007,278.3
sol-za,7/19/2007,280.55
sol-za,7/20/2007,285.25
sol-za,7/23/2007,288
sol-za,7/24/2007,277.45
sol-za,7/25/2007,274.25
sol-za,7/26/2007,267.62
sol-za,7/27/2007,260.5
sol-za,7/30/2007,265
sol-za,7/31/2007,272
sol-za,8/1/2007,262.02
sol-za,8/2/2007,262.5
sol-za,8/3/2007,261
sol-za,8/6/2007,268.5
sol-za,8/7/2007,274.5
sol-za,8/8/2007,286
sol-za,8/10/2007,275.73
sol-za,8/13/2007,283
sol-za,8/14/2007,280.5
sol-za,8/15/2007,278
sol-za,8/16/2007,264.97
sol-za,8/17/2007,264
sol-za,8/20/2007,270
sol-za,8/21/2007,269.7
sol-za,8/22/2007,278.5
sol-za,8/23/2007,275.5
sol-za,8/24/2007,273
sol-za,8/27/2007,274.43
sol-za,8/28/2007,274.99
sol-za,8/29/2007,272.8
sol-za,8/30/2007,276.8
sol-za,8/31/2007,289
sol-za,9/3/2007,288
sol-za,9/4/2007,290
sol-za,9/5/2007,285.05
sol-za,9/6/2007,287
sol-za,9/7/2007,284.9
sol-za,9/10/2007,288
sol-za,9/11/2007,294.5
sol-za,9/12/2007,294.01
sol-za,9/13/2007,298.01
sol-za,9/14/2007,305
sol-za,9/17/2007,304.79
sol-za,9/18/2007,309
sol-za,9/19/2007,323.99
sol-za,9/20/2007,329
sol-za,9/21/2007,316
sol-za,9/25/2007,309.25
sol-za,9/26/2007,303.95
sol-za,9/27/2007,297.01
sol-za,9/28/2007,296
sol-za,10/1/2007,300
sol-za,10/2/2007,318.15
sol-za,10/3/2007,321.75
sol-za,10/4/2007,320.9
sol-za,10/5/2007,320.1
sol-za,10/8/2007,318
sol-za,10/9/2007,321.51
sol-za,10/10/2007,327.2
sol-za,10/11/2007,336.01
sol-za,10/12/2007,335.5
sol-za,10/15/2007,333.55
sol-za,10/16/2007,331.05
sol-za,10/17/2007,338
sol-za,10/18/2007,333
sol-za,10/19/2007,332.99
sol-za,10/22/2007,324.5
sol-za,10/23/2007,327.8
sol-za,10/24/2007,327
sol-za,10/25/2007,322.5
sol-za,10/26/2007,328.99
sol-za,10/29/2007,330.5
sol-za,10/30/2007,332.65
sol-za,10/31/2007,332
sol-za,11/1/2007,327.5
sol-za,11/2/2007,327
sol-za,11/5/2007,325
sol-za,11/6/2007,325.1
sol-za,11/7/2007,333.5
sol-za,11/8/2007,338.26
sol-za,11/9/2007,345.5
sol-za,11/12/2007,348.97
sol-za,11/13/2007,342.1
sol-za,11/14/2007,344.5
sol-za,11/15/2007,342
sol-za,11/16/2007,338
sol-za,11/19/2007,331
sol-za,11/20/2007,354
sol-za,11/21/2007,352.05
sol-za,11/22/2007,348.5
sol-za,11/23/2007,345.97
sol-za,11/26/2007,347
sol-za,11/27/2007,339.5
sol-za,11/28/2007,333
sol-za,11/29/2007,341
sol-za,11/30/2007,344.01
sol-za,12/3/2007,349.01
sol-za,12/4/2007,349.7
sol-za,12/5/2007,346.05
sol-za,12/6/2007,340.5
sol-za,12/7/2007,348
sol-za,12/10/2007,345.01
sol-za,12/11/2007,344
sol-za,12/12/2007,339.51
sol-za,12/13/2007,327.98
sol-za,12/14/2007,320
sol-za,12/18/2007,315.75
sol-za,12/19/2007,318.5
sol-za,12/20/2007,327.1
sol-za,12/21/2007,348
sol-za,12/24/2007,349.4
sol-za,12/27/2007,353
sol-za,12/28/2007,351.5
sol-za,12/31/2007,339
sol-za,1/2/2008,345
sol-za,1/3/2008,355
sol-za,1/4/2008,352.54
sol-za,1/7/2008,350.01
sol-za,1/8/2008,359.9
sol-za,1/9/2008,354.9
sol-za,1/10/2008,350
sol-za,1/11/2008,340
sol-za,1/14/2008,350
sol-za,1/15/2008,340
sol-za,1/16/2008,321.5
sol-za,1/17/2008,325
sol-za,1/18/2008,327
sol-za,1/21/2008,318
sol-za,1/22/2008,311.5
sol-za,1/23/2008,303
sol-za,1/24/2008,320
sol-za,1/25/2008,308
sol-za,1/28/2008,316
sol-za,1/29/2008,331.03
sol-za,1/30/2008,344
sol-za,1/31/2008,355
sol-za,2/1/2008,370
sol-za,2/4/2008,350.55
sol-za,2/5/2008,349.5
sol-za,2/6/2008,345
sol-za,2/7/2008,351
sol-za,2/8/2008,351.5
sol-za,2/11/2008,362
sol-za,2/12/2008,377.4
sol-za,2/13/2008,367
sol-za,2/14/2008,376.9
sol-za,2/15/2008,375.9
sol-za,2/18/2008,378
sol-za,2/19/2008,390.05
sol-za,2/20/2008,392.25
sol-za,2/21/2008,396
sol-za,2/22/2008,403.9
sol-za,2/25/2008,408
sol-za,2/26/2008,403
sol-za,2/27/2008,407.2
sol-za,2/28/2008,401
sol-za,2/29/2008,402.5
sol-za,3/3/2008,408
sol-za,3/4/2008,404
sol-za,3/5/2008,395
sol-za,3/6/2008,402.1
sol-za,3/7/2008,409
sol-za,3/10/2008,416.6
sol-za,3/11/2008,407.5
sol-za,3/12/2008,411.5
sol-za,3/13/2008,415.5
sol-za,3/14/2008,414
sol-za,3/17/2008,402
sol-za,3/18/2008,410
sol-za,3/19/2008,398
sol-za,3/20/2008,380.16
sol-za,3/25/2008,386
sol-za,3/26/2008,392
sol-za,3/27/2008,404.75
sol-za,3/28/2008,396.5
sol-za,3/31/2008,388.57
sol-za,4/1/2008,372
sol-za,4/2/2008,381
sol-za,4/3/2008,378
sol-za,4/4/2008,380.9
sol-za,4/7/2008,401.9
sol-za,4/8/2008,409.5
sol-za,4/9/2008,409.25
sol-za,4/10/2008,415
sol-za,4/11/2008,421.5
sol-za,4/14/2008,419.5
sol-za,4/15/2008,441
sol-za,4/16/2008,442.25
sol-za,4/17/2008,449.48
sol-za,4/18/2008,440.25
sol-za,4/21/2008,449.98
sol-za,4/22/2008,456
sol-za,4/23/2008,454.99
sol-za,4/24/2008,444
sol-za,4/25/2008,430.01
sol-za,4/29/2008,433
sol-za,4/30/2008,430
sol-za,5/5/2008,442
sol-za,5/6/2008,468
sol-za,5/7/2008,477.3
sol-za,5/8/2008,480.2
sol-za,5/9/2008,477.9
sol-za,5/12/2008,482.6
sol-za,5/13/2008,485
sol-za,5/14/2008,479.5
sol-za,5/15/2008,489.9
sol-za,5/16/2008,485
sol-za,5/19/2008,494
sol-za,5/20/2008,503
sol-za,5/21/2008,514
sol-za,5/22/2008,506.5
sol-za,5/23/2008,496
sol-za,5/26/2008,496.75
sol-za,5/27/2008,483
sol-za,5/28/2008,474.13
sol-za,5/29/2008,490
sol-za,5/30/2008,473
sol-za,6/2/2008,465
sol-za,6/3/2008,475.1
sol-za,6/4/2008,455.15
sol-za,6/5/2008,472
sol-za,6/6/2008,482
sol-za,6/9/2008,475.44
sol-za,6/10/2008,481
sol-za,6/11/2008,474
sol-za,6/12/2008,479.9
sol-za,6/13/2008,480
sol-za,6/17/2008,474.25
sol-za,6/18/2008,464.01
sol-za,6/19/2008,473
sol-za,6/20/2008,450.76
sol-za,6/23/2008,457
sol-za,6/24/2008,462.1
sol-za,6/25/2008,457
sol-za,6/26/2008,460
sol-za,6/27/2008,462.5
sol-za,6/30/2008,461
sol-za,7/1/2008,454
sol-za,7/2/2008,446
sol-za,7/3/2008,431
sol-za,7/4/2008,445
sol-za,7/7/2008,433.76
sol-za,7/8/2008,421.01
sol-za,7/9/2008,437.99
sol-za,7/10/2008,428
sol-za,7/11/2008,445.44
sol-za,7/14/2008,438
sol-za,7/15/2008,426.75
sol-za,7/16/2008,418
sol-za,7/17/2008,418.25
sol-za,7/18/2008,400
sol-za,7/21/2008,406.25
sol-za,7/22/2008,405.2
sol-za,7/23/2008,385
sol-za,7/24/2008,387.5
sol-za,7/25/2008,378
sol-za,7/28/2008,394
sol-za,7/29/2008,378.75
sol-za,7/30/2008,393.01
sol-za,7/31/2008,395
sol-za,8/1/2008,384.99
sol-za,8/4/2008,374
sol-za,8/5/2008,390
sol-za,8/6/2008,397.99
sol-za,8/7/2008,398
